Admissions;Time;PM10;SO2;NO2;CO;O3;Tmax;Tmaxm12;Tave;Tmin;RH;RHm01;RHm12;Tuesday;Wednesday;Thursday;Friday;Saturday;Sunday;Carn;Tirad;Corpus;Indep;Penha
7;1804;35,66428571;15,19759199;28,93922349;1052,4475;35,66516773;33,715;33,6025;27,48;24,11;70,36;68,04;69,1025;0;1;0;0;0;0;0;0;0;0;0
14;1805;39,63;14,16014493;40,40338384;1084,297696;46,61567968;30,545;34,1025;26,62;24,225;77,265;73,8125;68,04;0;0;1;0;0;0;0;0;0;0;0
24;1806;36,52285714;16,03266234;28,99583965;1000,744;30,19850595;34,655;32,13;27,8;22,325;69,815;73,54;73,8125;0;0;0;1;0;0;0;0;0;0;0
6;1807;30,50428571;15,41880952;15,20826389;618,853;24,56790889;34,62;32,6;28,29;23,09;68,49;69,1525;73,54;0;0;0;0;1;0;0;0;0;0;0
19;1808;34,17428571;19,90654762;17,21673611;780,9915;37,98298479;37,78;34,6375;29,31;23,905;64,815;66,6525;69,1525;0;0;0;0;0;1;0;0;0;0;0
14;1809;27,24142857;13,89972567;27,95961956;600,3458332;36,11067686;28,74;36,2;25,57;23,735;71,16;67,9875;66,6525;0;0;0;0;0;0;0;0;0;0;0
21;1810;31,75142857;14,64904762;33,26645833;881,1995;32,64828945;29,86;33,26;25,03;21,63;78,415;74,7875;67,9875;1;0;0;0;0;0;0;0;0;0;0
7;1811;32,92714286;15,11815476;30,36680556;1052,832;28,47616131;33,825;29,3;27,84;22,86;71,165;74,79;74,7875;0;1;0;0;0;0;0;0;0;0;0
18;1812;34,38285714;15,55702381;19,585625;856,728;23,67326565;35,1;31,8425;28,9;24,58;67,44;69,3025;74,79;0;0;1;0;0;0;0;0;0;0;0
8;1813;34,28857143;14,32761905;40,31881945;1138,45225;30,41399208;33,325;34,4625;26,04;22,485;79,55;73,495;69,3025;0;0;0;1;0;0;0;0;0;0;0
3;1814;31,01857143;12,10017857;38,10027778;990,611;34,35680834;30,49;34,2125;24,47;22,03;83,425;81,4875;73,495;0;0;0;0;1;0;0;0;0;0;0
8;1815;23,10285714;12,71255952;25,69743056;637,1565;39,28901885;31,235;31,9075;25,97;21,405;76,475;79,95;81,4875;0;0;0;0;0;1;0;0;0;0;0
19;1816;34,05142857;15,82534161;27,9534596;961,7426128;26,73866228;33,695;30,8625;27,51;21,8;73,52;74,9975;79,95;0;0;0;0;0;0;0;0;0;0;0
9;1817;30,55;16,53928571;18,69680556;844,85575;23,9297729;35,05;32,465;28,81;23,84934564;68,835;71,1775;74,9975;1;0;0;0;0;0;0;0;0;0;0
15;1818;28,09428571;16,53281832;20,08038043;884,41475;24,77774882;34,915;34,3725;28,71;24,78;70,605;69,72;71,1775;0;1;0;0;0;0;0;0;0;0;0
6;1819;26,09714286;15,34672619;17,47729167;738,7115;28,52080376;35,095;34,9825;28,8;24,66;67,675;69,14;69,72;0;0;1;0;0;0;0;0;0;0;0
7;1820;19,21571429;12,70982143;14,09986111;404,95325;35,61442112;31,36;35,005;27,55;24,9;68,535;68,105;69,14;0;0;0;1;0;0;0;0;0;0;0
7;1821;36,51714286;17,50690476;22,76534722;766,92025;39,12770667;35,505;33,2275;28,61;24,605;69,875;69,205;68,105;0;0;0;0;1;0;0;0;0;0;0
11;1822;30,58714286;16,94517857;15,85715278;673,6125;49,44892786;38,215;33,4325;30,33;25,335;64,71;67,2925;69,205;0;0;0;0;0;1;0;0;0;0;0
8;1823;20,94285714;12,00964286;21,51888889;619,72725;35,94492159;35,345;36,86;27,66;24,265;77,335;71,0225;67,2925;0;0;0;0;0;0;0;0;0;0;0
14;1824;22,37714286;11,93156926;24,5186564;803,5260625;27,66759961;31,195;36,78;27,08;23,865;79,93;78,6325;71,0225;1;0;0;0;0;0;0;0;0;0;0
9;1825;40,35285714;17,64086957;24,56840278;1006,48675;27,22899262;33,185;33,27;28,54;25,985;76,005;77,9675;78,6325;0;1;0;0;0;0;0;0;0;0;0
15;1826;30,23428571;16,03654762;21,67277778;862,46825;32,12833573;34,78;32,19;28,02;24,175;76,255;76,13;77,9675;0;0;1;0;0;0;0;0;0;0;0
8;1827;30,51857143;16,08416667;13,85479167;504,6295;28,28410379;32,52;33,9825;27,84;24;73,505;74,88;76,13;0;0;0;1;0;0;0;0;0;0;0
11;1828;28,73714286;17,71727484;16,53915459;677,8990625;30,79909493;33,78;33,65;28,22;23,895;69,76;71,6325;74,88;0;0;0;0;1;0;0;0;0;0;0
13;1829;22,84;17,24315476;13,78909723;564,061;26,21150131;34,615;33,15;28,47;22,59;71,085;70,4225;71,6325;0;0;0;0;0;1;0;0;0;0;0
12;1830;28,52285714;17,6464881;17,09930556;766,1405;26,10920792;35,84;34,1975;29,03;24,205;69,11;70,0975;70,4225;0;0;0;0;0;0;0;0;0;0;0
8;1831;33,82;17,94720238;18,11118056;744,286;29,37226416;35,63;35,2275;28,74;23,835;66,13;67,62;70,0975;1;0;0;0;0;0;0;0;0;0;0
3;1832;37,43714286;18,10341874;17,85334843;757,92725;28,9953111;34,83;35,735;28,61;25,02;66,895;66,5125;67,62;0;1;0;0;0;0;0;0;0;0;0
4;1833;47,43571429;19,45285714;19,19184343;925,4818925;27,50873727;34,73;35,23;28,71;23,795;68,13;67,5125;66,5125;0;0;1;0;0;0;0;0;0;0;0
3;1834;31,46571429;18,47571429;18,23458334;888,5835;27,12824923;35,2;34,78;28,91;24,265;68,17;68,15;67,5125;0;0;0;1;0;0;0;0;0;0;0
2;1835;26,01428571;17,25041667;15,92326389;694,708;28,82190741;35,08;34,965;29,11;25,035;69,575;68,8725;68,15;0;0;0;0;1;0;0;0;0;0;0
4;1836;19,51571429;16,39309524;13,47166667;536,03275;29,37609428;34,295;35,14;28,88;24,28;69,37;69,4725;68,8725;0;0;0;0;0;1;0;0;0;0;0
11;1837;31,50285714;17,54779762;18,15;769,41975;29,85477565;35,475;34,6875;29,16;24,14;66,18;67,775;69,4725;0;0;0;0;0;0;0;0;0;0;0
5;1838;32,84142857;16,49160714;17,89465278;781,09175;33,16944242;34,86;34,885;28,91;24,49;65,145;65,6625;67,775;1;0;0;0;0;0;0;0;0;0;0
8;1839;35,20142857;16,81934524;18,25409722;726,6735;30,21222856;35,135;35,1675;28,98;24,19;67,105;66,125;65,6625;0;1;0;0;0;0;0;0;0;0;0
2;1840;37,53857143;18,22065476;18,74215278;693,59775;30,40297373;35,825;34,9975;29,31;24,485;65,41;66,2575;66,125;0;0;1;0;0;0;0;0;0;0;0
3;1841;36,07;17,5389881;25,15173611;915,12925;36,30696665;34,845;35,48;29,15;25,29;66,09;65,75;66,2575;0;0;0;1;0;0;0;0;0;0;0
4;1842;36,91714286;19,0352381;23,07381945;847,45575;34,72668005;34,61;35,335;28,87;24,215;68,52;67,305;65,75;0;0;0;0;1;0;0;0;0;0;0
3;1843;23,59714286;16,75255952;13,91527778;558,99225;26,59165143;34,49;34,7275;28,77;23,345;69,855;69,1875;67,305;0;0;0;0;0;1;0;0;0;0;0
4;1844;23,96857143;15,30535714;16,06798611;884,3945;23,51910723;34,56;34,55;29,01;23,785;70,425;70,14;69,1875;0;0;0;0;0;0;0;0;0;0;0
6;1845;35,21714286;16,42330782;15,1930258;743,78925;25,40177551;35,885;34,525;29,25;24,54;67,325;68,875;70,14;1;0;0;0;0;0;0;0;0;0;0
3;1846;35,75714286;16,38735994;13,96332815;803,1629345;23,26762059;33,44108972;35,2225;28,77;24,36;68,235;67,78;68,875;0;1;0;0;0;0;0;0;0;0;0
3;1847;42,33714286;17,30607143;15,12083334;755,39875;24,87770421;35,705;34,66304486;29,49;24,8;66,955;67,595;67,78;0;0;1;0;0;0;0;0;0;0;0
3;1848;36,09142857;18,24565994;17,21461353;810,36225;28,27292934;36,38;34,57304486;29,58;25,09;65,42;66,1875;67,595;0;0;0;1;0;0;0;0;0;0;0
1;1849;30,03857143;17,19255952;15,00305556;631,1205;26,59340432;35,63833242;36,0425;28,87;24,29;70,94;68,18;66,1875;0;0;0;0;1;0;0;0;0;0;0
5;1850;23,00857143;15,38720238;12,62388889;508,487;28,77424523;35,98751025;36,00916621;28,95;24,56420452;70,455;70,6975;68,18;0;0;0;0;0;1;0;0;0;0;0
2;1851;28,27714286;17,17678572;17,29777778;850,5045;24,65466306;35,2224881;35,81292134;28,67;24,62953742;70,62;70,5375;70,6975;0;0;0;0;0;0;0;0;0;0;0
6;1852;27,35285714;17,61464286;17,22041667;834,5725;26,76768733;34,71;35,60499918;29,13;25,145;68,17;69,395;70,5375;1;0;0;0;0;0;0;0;0;0;0
6;1853;32,55857143;16,88380291;17,10301136;784,7221131;26,80173837;33,86;34,96624405;28,6;24,82;68,235;68,2025;69,395;0;1;0;0;0;0;0;0;0;0;0
1;1854;29,55142857;17,25390666;18,99993056;976,3805;27,41478559;34,845;34,285;28,89;23,975;68,165;68,2;68,2025;0;0;1;0;0;0;0;0;0;0;0
6;1855;27,44857143;16,52997619;17,41652147;1016,094199;23,92163003;34,645;34,3525;28,7;24,69;71,255;69,71;68,2;0;0;0;1;0;0;0;0;0;0;0
1;1856;25,05;17,52125;15,18263889;753,70125;24,93073511;34,845;34,745;28,86;23,705;70,865;71,06;69,71;0;0;0;0;1;0;0;0;0;0;0
2;1857;20,17714286;14,81916667;13,33631944;574,437;27,07173136;34,165;34,745;28,84;24,135;71,655;71,26;71,06;0;0;0;0;0;1;0;0;0;0;0
2;1858;27,62714286;16,52628106;18,00309481;1004,35075;24,95100484;35,02;34,505;29,14;24,34;70,865;71,26;71,26;0;0;0;0;0;0;0;0;0;0;0
3;1859;31,39285714;16,80758929;16,91874984;976,7057129;25,21204159;34,52;34,5925;29,19;24,535;72,87;71,8675;71,26;1;0;0;0;0;0;0;0;0;0;0
4;1860;28,91857143;16,82875051;15,35265278;1073,006159;24,36253939;34,455;34,77;29,36;25,285;70,44;71,655;71,8675;0;1;0;0;0;0;0;0;0;0;0
2;1861;35,90857143;17,71607975;17,5162004;901,769;27,59512307;35,495;34,4875;29,39;25,04;68,935;69,6875;71,655;0;0;1;0;0;0;0;0;0;0;0
6;1862;33,71714286;18,82217713;18,66625;1241,45725;26,54457257;34,795;34,975;28,9;23,87;71,45;70,1925;69,6875;0;0;0;1;0;0;0;0;0;0;0
3;1863;29,20285714;17,50259631;15,64944444;787,33225;25,00440662;34,12;35,145;28,04;23,875;72,195;71,8225;70,1925;0;0;0;0;1;0;0;0;0;0;0
4;1864;23,95714286;17,18399808;14,19361111;609,01025;29,84330469;35,355;34,4575;28,9;23,39;72,065;72,13;71,8225;0;0;0;0;0;1;0;0;0;0;0
6;1865;31,24428571;20,50189723;18,62854167;1023,05025;25,89722716;36,68;34,7375;29,33;24,39;68,91;70,4875;72,13;0;0;0;0;0;0;0;0;0;0;0
10;1866;42,08571429;18,41185711;16,87104167;792,30875;29,70048891;35,21;36,0175;29,04;24,455;66,44;67,675;70,4875;1;0;0;0;0;0;0;0;0;0;0
6;1867;29,58571429;18,04570306;17,13763889;890,298;25,7042841;33,22;35,945;28,7;25,16;72,195;69,3175;67,675;0;1;0;0;0;0;0;0;0;0;0
3;1868;33;18,49761821;23,50741244;1211,5735;22,34264418;33,48;34,215;27,62;24,215;75,295;73,745;69,3175;0;0;1;0;0;0;0;0;0;0;0
2;1869;34;19,52661943;27,70902778;1272,93175;21,83818794;33,21;33,35;27,34;23,8;78,795;77,045;73,745;0;0;0;1;0;0;0;0;0;0;0
9;1870;28,99428571;16,55055293;18,46441468;975,106;26,21794812;33,785;33,345;27,82;22,595;74,21;76,5025;77,045;0;0;0;0;1;0;0;0;0;0;0
3;1871;25,29571429;19,02444917;17,75060516;644,5105;26,51874518;34,025;33,4975;28,18;23,745;74,64;74,425;76,5025;0;0;0;0;0;1;0;0;0;0;0
5;1872;23,05285714;17,14535815;14,49166667;575,35025;28,07775277;34,445;33,905;28,89;23,955;71,97;73,305;74,425;0;0;0;0;0;0;0;0;0;0;0
5;1873;25,31142857;17,96159389;11,27881945;565,83525;28,97015403;36,275;34,235;29,49;24,25;69,87;70,92;73,305;1;0;0;0;0;0;1;0;0;0;0
7;1874;30,05;19,15794197;15,07779167;786,9765;29,26582785;36,8;35,36;29,82;25,235;68,025;68,9475;70,92;0;1;0;0;0;0;0;0;0;0;0
7;1875;28,78;17,98578646;20,70998106;1046,1825;34,3415569;35,73;36,5375;29,23;24,82;70,845;69,435;68,9475;0;0;1;0;0;0;0;0;0;0;0
1;1876;26,11;19,47946662;25,82668116;1217,605376;27,57236473;33,85;36,265;28,12;24,61;78,79;74,8175;69,435;0;0;0;1;0;0;0;0;0;0;0
10;1877;25,83428571;18,45053556;21,00319444;811,409;25,35717777;34,315;34,79;28,25;24,06;75,675;77,2325;74,8175;0;0;0;0;1;0;0;0;0;0;0
5;1878;19,49285714;17,03252031;18,12479167;622,656;27,62763318;34,29;34,0825;28,33;23,455;75,44;75,5575;77,2325;0;0;0;0;0;1;0;0;0;0;0
12;1879;27,88571429;19,26703799;18,95402778;973,07225;27,60893196;36,12;34,3025;29,31;23,49;69,19;72,315;75,5575;0;0;0;0;0;0;0;0;0;0;0
6;1880;32,32;19,57019777;16,24766908;847,8393468;25,98467235;37,255;35,205;29,7;24,865;68,64;68,915;72,315;1;0;0;0;0;0;0;0;0;0;0
4;1881;44,52142857;22,09540846;18,05616162;1027,617677;26,96714618;38,57;36,6875;30,32;25,52;65,8;67,22;68,915;0;1;0;0;0;0;0;0;0;0;0
3;1882;42,97714286;26,48235331;22,04594246;1251,95475;24,27020669;36,96;37,9125;29,68;25,105;63,52;64,66;67,22;0;0;1;0;0;0;0;0;0;0;0
7;1883;36,11714286;19,39606782;29,96071339;974,9993793;32,54200638;30,955;37,765;26,24;24,185;79,175;71,3475;64,66;0;0;0;1;0;0;0;0;0;0;0
4;1884;26,08142857;15,22697235;17,13659722;507,447;38,21858246;31,88;33,9575;26,24;21,765;68,62;73,8975;71,3475;0;0;0;0;1;0;0;0;0;0;0
8;1885;15,27571429;15,28721301;20,078125;740,02575;31,45617481;28,25;31,4175;24,76;22,64;82,58;75,6;73,8975;0;0;0;0;0;1;0;0;0;0;0
4;1886;27,83714286;16,4946437;27,90013889;865,15475;29,14514087;30,285;30,065;25,47;23,005;80,13;81,355;75,6;0;0;0;0;0;0;0;0;0;0;0
4;1887;19,36285714;14,89954515;23,42506944;724,6605;40,93040117;27,99;29,2675;24,19;21,565;81,295;80,7125;81,355;1;0;0;0;0;0;0;0;0;0;0
4;1888;28,32;16,78136093;29,14;916,80275;35,60103029;31,19;29,1375;25,74;23,03;79,58;80,4375;80,7125;0;1;0;0;0;0;0;0;0;0;0
7;1889;24,31714286;17,32968324;25,39565217;904,0174686;30,17310199;30,47;29,59;25,75;23,48;82,765;81,1725;80,4375;0;0;1;0;0;0;0;0;0;0;0
12;1890;19,05857143;16,25599419;26,89840278;1187,9605;26,30066414;25,4;30,83;24,34;23,72462966;90,845;86,805;81,1725;0;0;0;1;0;0;0;0;0;0;0
11;1891;19,05428571;16,30827822;20,96138889;807,93825;27,68559896;29,335;27,935;25,49;23,085;84,15;87,4975;86,805;0;0;0;0;1;0;0;0;0;0;0
5;1892;32,37;17,18757053;21,5625;878,641;28,5434137;32,555;27,3675;27,37;23,395;79,09;81,62;87,4975;0;0;0;0;0;1;0;0;0;0;0
9;1893;42,44571429;16,48213405;29,59769445;1122,733;36,73442329;34,435;30,945;28,38;23,83;80,62;79,855;81,62;0;0;0;0;0;0;0;0;0;0;0
17;1894;44,04571429;16,82600783;31,97541667;1116,2135;31,91557453;35,06;33,495;28,36;23,84;76,32;78,47;79,855;1;0;0;0;0;0;0;0;0;0;0
14;1895;42,62428571;17,10817241;32,19753968;1187,405;28,60277055;33,92;34,7475;27,95;24,73;80,07;78,195;78,47;0;1;0;0;0;0;0;0;0;0;0
10;1896;51,63285714;19,60412466;30,32833333;1406,4995;27,80431859;35,01;34,49;28,93;24,34;75,835;77,9525;78,195;0;0;1;0;0;0;0;0;0;0;0
21;1897;52,43285714;19,13729174;38,0793425;1395,746;32,30581489;34,685;34,465;28,78;25,325;75,915;75,875;77,9525;0;0;0;1;0;0;0;0;0;0;0
16;1898;46,01571429;21,43039993;24,81760507;1109,77275;34,54180384;36,005;34,8475;29,33;24,435;72,03;73,9725;75,875;0;0;0;0;1;0;0;0;0;0;0
21;1899;30,00714286;19,03482921;13,63584131;693,00675;31,26809595;36,295;35,345;29,4;25,47;69,39;70,71;73,9725;0;0;0;0;0;1;0;0;0;0;0
19;1900;29,93428571;17,59945145;18,24749166;891,8565;26,16683908;35,345;36,15;28,84;25,08;71,42;70,405;70,71;0;0;0;0;0;0;0;0;0;0;0
8;1901;29,42;15,57986745;22,26370581;811,17725;46,41762549;34,37;35,82;28,35;24;73,09;72,255;70,405;1;0;0;0;0;0;0;0;0;0;0
9;1902;29,41285714;13,90012484;23,65708334;642,9195;45,50038266;30,99;34,8575;27,12;24,17;74,645;73,8675;72,255;0;1;0;0;0;0;0;0;0;0;0
23;1903;37,42142857;15,20993306;26,09487017;839,1768539;34,09143655;32,05;32,68;26,67;23,275;73,955;74,3;73,8675;0;0;1;0;0;0;0;0;0;0;0
10;1904;46,73142857;15,06588824;31,05027778;991,5165;32,97250843;32,435;31,52;27,02;23,09;74,405;74,18;74,3;0;0;0;1;0;0;0;0;0;0;0
22;1905;37,25571429;17,07896899;28,46333333;966,48825;35,56420869;33,235;32,2425;27;22,495;72,53;73,4675;74,18;0;0;0;0;1;0;0;0;0;0;0
21;1906;32,86857143;12,84374631;22,08472222;701,91875;35,11742543;34,42;32,835;25,97;22,6;78,925;75,7275;73,4675;0;0;0;0;0;1;0;0;0;0;0
9;1907;39,51571429;13,39984221;22,33625;843,67175;30,25017248;35,63;33,8275;28,26;24,235;77,145;78,035;75,7275;0;0;0;0;0;0;0;0;0;0;0
21;1908;31,54285714;15,1202068;21,99520833;983,857;31,20274469;35,49;35,025;28,61;24,44;75,355;76,25;78,035;1;0;0;0;0;0;0;0;0;0;0
15;1909;31,28285714;14,74818092;21,79159722;881,36125;27,47013647;33,42;35,56;28,11;24,505;73,12;74,2375;76,25;0;1;0;0;0;0;0;0;0;0;0
21;1910;32,41571429;17,01338011;27,73826389;1157,79225;24,7203111;33,16;34,455;27,54;23,105;73,34;73,23;74,2375;0;0;1;0;0;0;0;0;0;0;0
23;1911;41,76714286;14,14592003;30,27293176;1718,8185;14,9869673;26,735;33,29;24,91;23,805;89,65;81,495;73,23;0;0;0;1;0;0;0;0;0;0;0
16;1912;37,98571429;17,10399024;23,79872024;1232,62075;20,3115625;32,77;29,9475;27,36;23,39;80,15;84,9;81,495;0;0;0;0;1;0;0;0;0;0;0
12;1913;21,38142857;14,41338794;13,93465278;594,6205;22,5653125;34,16;29,7525;28,11;23,635;75,355;77,7525;84,9;0;0;0;0;0;1;0;0;0;0;0
6;1914;31,57428571;14,47186776;19,03378788;897,0808539;25,7384375;34,74;33,465;28,34;23,575;71,69;73,5225;77,7525;0;0;0;0;0;0;0;0;0;0;0
9;1915;33,02571429;15,29373549;20,34236111;950,08725;24,16875;35,7;34,45;28,66;24,385;71,685;71,6875;73,5225;1;0;0;0;0;0;0;0;0;0;0
17;1916;38,31142857;14,24734144;30,39093254;906,2929143;32,29251833;31,665;35,22;27,2;25,09;78,31;74,9975;71,6875;0;1;0;0;0;0;0;0;0;0;0
17;1917;31,03857143;12,67370848;25,4525658;826,9232448;36,40851229;30,95;33,6825;26,9;24,435;77,265;77,7875;74,9975;0;0;1;0;0;0;0;0;0;0;0
1;1918;19,88714286;12,47217558;18,71041667;590,70725;26,72364583;30,645;31,3075;25,79;23,915;80,635;78,95;77,7875;0;0;0;1;0;0;0;0;0;0;0
15;1919;22,43571429;13,35700674;22,91722222;889,0895;22,36614583;30,95;30,7975;25,98;23,575;84,075;82,355;78,95;0;0;0;0;1;0;0;0;0;0;0
22;1920;19,03857143;14,42493549;13,13104167;549,783;22,10552083;32,8;30,7975;27,13;22,68;79,145;81,61;82,355;0;0;0;0;0;1;0;0;0;0;0
26;1921;24,72285714;13,96566646;27,32486111;1521,588;20,06270833;33,31;31,875;26,12;24,075;83,455;81,3;81,61;0;0;0;0;0;0;0;0;0;0;0
10;1922;29,49714286;14,41011855;22,64013889;933,774;28,46583333;31,975;33,055;25,75;22,63;83,075;83,265;81,3;1;0;0;0;0;0;0;0;0;0;0
8;1923;36,54428571;15,74377734;23,39010234;715,5575;35,94020833;28,83;32,6425;24,03;20,68;72,3;77,6875;83,265;0;1;0;0;0;0;0;0;0;0;0
9;1924;43,61571429;14,71237539;28,97645833;815,41975;30,34833333;30,13;30,4025;23,49;17,32;68,085;70,1925;77,6875;0;0;1;0;0;0;0;0;0;0;0
18;1925;42,83285714;13,83671763;27,49291667;717,56925;34,8978125;29,185;29,48;23,75;19,86;64,41;66,2475;70,1925;0;0;0;1;0;0;0;0;0;0;0
11;1926;39,61285714;14,12259786;22,96798611;541,076;36,88322917;29,285;29,6575;23,93;20,615;66,825;65,6175;66,2475;0;0;0;0;1;0;0;0;0;0;0
12;1927;23,97714286;13,64772529;17,87163345;433,6002556;41,51989583;28,205;29,235;23,74;21,065;72,35;69,5875;65,6175;0;0;0;0;0;1;0;0;0;0;1
9;1928;20,46428571;14,78156527;25,22881945;725,86925;30,86625;24,675;28,745;22,02;20,265;82,035;77,1925;69,5875;0;0;0;0;0;0;0;0;0;0;0
6;1929;34,30142857;14,70971218;31,61993056;790,15975;32,245625;29,41;26,44;24,16;19,195;71,03;76,5325;77,1925;1;0;0;0;0;0;0;0;0;0;0
22;1930;32,68428571;15,56278949;29,77118056;818,7865;32,53177083;30,215;27,0425;24,48;20,34;75,745;73,3875;76,5325;0;1;0;0;0;0;0;0;0;0;0
11;1931;44,28;15,39424958;31,73236111;1091,3545;23,96864583;31,105;29,8125;25,02;20,69;77,55;76,6475;73,3875;0;0;1;0;0;0;0;0;0;0;0
7;1932;36,82285714;15,26348845;35,00015701;1264,336328;21,30010755;28,915;30,66;24,38;22,105;83,7;80,625;76,6475;0;0;0;1;0;0;0;0;0;0;0
10;1933;31,91285714;16,21366197;29,22763889;995,50475;26,53979167;31,065;30,01;25,57;21,36;79,69;81,695;80,625;0;0;0;0;1;0;0;0;0;0;0
19;1934;30,91714286;15,04037739;23,63361111;697,18175;29,23354167;30,645;29,99;25,46;22,25;79,705;79,6975;81,695;0;0;0;0;0;1;0;0;0;0;0
6;1935;41,48571429;15,20439576;30,69919823;1021,584696;28,47775596;31,095;30,855;25,28;21,875;75,55;77,6275;79,6975;0;0;0;0;0;0;0;0;0;0;0
24;1936;42,45714286;18,27887818;34,77701389;1277,662;24,9603125;31,585;30,87;25,06;19,81;74,7;75,125;77,6275;1;0;0;0;0;0;0;0;0;0;0
13;1937;28,86714286;14,93936468;19,44854167;641,06275;29,3409375;32,38;31,34;25,79;20,91;76,175;75,4375;75,125;0;1;0;0;0;0;0;1;0;0;0
11;1938;34,64428571;15,25888984;23,56157828;867,5730043;26,98063954;33,315;31,9825;26,88;22,67;74,1;75,1375;75,4375;0;0;1;0;0;0;0;0;0;0;0
6;1939;42,41857143;16,24980748;23,37349265;1090,981593;27,9296875;34,315;32,8475;27,41;22,745;72,465;73,2825;75,1375;0;0;0;1;0;0;0;0;0;0;0
9;1940;48,38428571;16,13883284;29,88612039;1005,897876;41,0575;32,325;33,815;26,57;22,31;78,685;75,575;73,2825;0;0;0;0;1;0;0;0;0;0;0
5;1941;22,87285714;14,30301143;16,05091667;616,1852832;28,11645833;32,31;33,32;26,68;22,505;77,13;77,9075;75,575;0;0;0;0;0;1;0;0;0;0;0
12;1942;31,37;15,8215949;23,18962444;911,2558447;22,31351964;31,57;32,3175;26,46;22,275;75,945;76,5375;77,9075;0;0;0;0;0;0;0;0;0;0;0
3;1943;39,29857143;15,49232283;22,77874189;815,7135173;26,08800856;35,17429322;31,94;28,17;23,74;71,895;73,92;76,5375;1;0;0;0;0;0;0;0;0;0;0
2;1944;43,96;13,68966231;29,50350996;768,657623;40,67958333;29,965;33,37214661;25,91;23,87;79,455;75,675;73,92;0;1;0;0;0;0;0;0;0;0;0
8;1945;38,33428571;14,2474652;30,77881149;965,4206601;32,43131852;27,975;32,56964661;24,99;22,065;77,41;78,4325;75,675;0;0;1;0;0;0;0;0;0;0;0
6;1946;25,20285714;13,10708189;32,85052857;1196,78525;30,6409375;25,095;28,97;22,21;20,84;86,075;81,7425;78,4325;0;0;0;1;0;0;0;0;0;0;0
7;1947;24,25;12,81876783;22,76465278;581,743;39,29614583;27,83;26,535;23,29;20,715;80,075;83,075;81,7425;0;0;0;0;1;0;0;0;0;0;0
9;1948;23,16428571;12,29897901;21,34104167;686,788;41,99355528;29,33;26,4625;23,82;20,355;80,005;80,04;83,075;0;0;0;0;0;1;0;0;0;0;0
23;1949;36,64428571;14,23274113;32,03966768;1022,40175;31,4134375;30,02;28,58;24,16;18,8;72,355;76,18;80,04;0;0;0;0;0;0;0;0;0;0;0
6;1950;39,61142857;15,08207125;34,58569445;958,43475;29,205625;31,1;29,675;23,36;17,21;70,71;71,5325;76,18;1;0;0;0;0;0;0;0;0;0;0
3;1951;35,00285714;15,99077541;27,655625;766,306;31,59697917;32,64;30,56;24,82;18,725;72,145;71,4275;71,5325;0;1;0;0;0;0;0;0;0;0;0
13;1952;57,45;18,66347604;41,64645833;1021,24425;33,09291667;32,87;31,87;24,55;19,2;73,555;72,85;71,4275;0;0;1;0;0;0;0;0;0;0;0
6;1953;47,98571429;18,58788296;38,99685673;1097,11225;26,2834375;32,085;32,755;24,89;18,475;75,065;74,31;72,85;0;0;0;1;0;0;0;0;0;0;0
3;1954;25,93142857;15,73929724;22,98875;686,75625;33,9121875;32,34714725;32,4775;25,65;21,09;76,825;75,945;74,31;0;0;0;0;1;0;0;0;0;0;0
14;1955;21,70142857;15,2276753;17,51465278;394,66925;50,446875;31,655;32,21607363;25,13;21,22;77,295;77,06;75,945;0;0;0;0;0;1;0;0;0;0;0
8;1956;18,58857143;14,15916792;30,79381945;763,5003555;34,14520833;23,97;32,00107363;20,96;19,13;80,24;78,7675;77,06;0;0;0;0;0;0;0;0;0;0;0
5;1957;21,52285714;14,32734783;35,30798611;1390,514567;21,5528125;22,17;27,8125;20,06;18,38;86,395;83,3175;78,7675;1;0;0;0;0;0;0;0;0;0;0
12;1958;27,58714286;14,50771783;26,74020833;753,4675829;30,24322917;29,53;23,07;23,71;18,355;79,185;82,79;83,3175;0;1;0;0;0;0;0;0;0;0;0
16;1959;47,53714286;15,95748253;33,25722222;771,0961158;33,89364583;27,83;25,85;23,77;21;77,095;78,14;82,79;0;0;1;0;0;0;0;0;0;0;0
6;1960;53,43142857;17,26021433;47,05784722;1105,50925;48,5490625;28,745;28,68;23,18;18,985;68,7;72,8975;78,14;0;0;0;1;0;0;0;0;0;0;0
8;1961;38,32;16,03180926;36,28131945;862,81125;43,01583333;29,12;28,2875;22,7;18,465;72,205;70,4525;72,8975;0;0;0;0;1;0;0;0;0;0;0
16;1962;31,00285714;18,63692249;30,93763889;710,39175;46,69958333;30,145;28,9325;23,29;17,345;76,92;74,5625;70,4525;0;0;0;0;0;1;0;0;0;0;0
16;1963;51,03428571;18,78541986;35,39347222;986,1256468;52,09162037;30,845;29,6325;24,51;20,08;77,09;77,005;74,5625;0;0;0;0;0;0;0;0;0;0;0
9;1964;57,03714286;16,55026022;44,53458333;963,72725;41,25895833;29,845;30,495;23,54;19,43;75,17;76,13;77,005;1;0;0;0;0;0;0;0;0;0;0
4;1965;51,52857143;17,59683825;41,92400794;1028,76225;36,7489322;30,845;30,345;24,53;19,825;75,46;75,315;76,13;0;1;0;0;0;0;0;0;0;0;0
